individual_id,species,population,river,habitat,TL_mm,landmark,x,y
Cichl_Xin_09,Cichla_ocellaris,Xingu,Xingu,fast,419.10617937728375,10,1.0038,0.4195
Cichl_Xin_09,Cichla_ocellaris,Xingu,Xingu,fast,575.2943795407887,11,1.3421,0.728
Cichl_Xin_09,Cichla_ocellaris,Xingu,Xingu,fast,418.27348517754876,12,1.355,0.2757
Cichl_Xin_10,Cichla_ocellaris,Xingu,Xingu,fast,487.7737741606129,1,-0.0154,0.6042
Cichl_Xin_10,Cichla_ocellaris,Xingu,Xingu,fast,433.30337851966476,2,0.1127,0.4466
Cichl_Xin_10,Cichla_ocellaris,Xingu,Xingu,fast,475.7952780634818,3,0.1654,0.6278
Cichl_Xin_10,Cichla_ocellaris,Xingu,Xingu,fast,524.3782383472285,4,0.2255,0.6251
Cichl_Xin_10,Cichla_ocellaris,Xingu,Xingu,fast,593.1779048996023,5,0.3605,0.8363
Cichl_Xin_10,Cichla_ocellaris,Xingu,Xingu,fast,612.3505801323236,6,0.3423,0.2384
Cichl_Xin_10,Cichla_ocellaris,Xingu,Xingu,fast,535.9819455361891,7,0.5748,0.9177
Cichl_Xin_10,Cichla_ocellaris,Xingu,Xingu,fast,427.8219618602468,8,0.7078,0.0854
Cichl_Xin_10,Cichla_ocellaris,Xingu,Xingu,fast,571.3970315978197,9,0.9454,0.6229
Cichl_Xin_10,Cichla_ocellaris,Xingu,Xingu,fast,465.1511213553462,10,0.923,0.454
Cichl_Xin_10,Cichla_ocellaris,Xingu,Xingu,fast,625.8133126889666,11,1.2173,0.7018
Cichl_Xin_10,Cichla_ocellaris,Xingu,Xingu,fast,594.8541327549988,12,1.2334,0.2774
Cichl_Xin_11,Cichla_ocellaris,Xingu,Xingu,fast,437.28559657991246,1,0.0259,0.6107
Cichl_Xin_11,Cichla_ocellaris,Xingu,Xingu,fast,544.138556864647,2,0.1366,0.4426
Cichl_Xin_11,Cichla_ocellaris,Xingu,Xingu,fast,624.8834508085282,3,0.1846,0.6334
Cichl_Xin_11,Cichla_ocellaris,Xingu,Xingu,fast,545.4183421947868,4,0.2427,0.6252
Cichl_Xin_11,Cichla_ocellaris,Xingu,Xingu,fast,447.8484831661089,5,0.3728,0.8703
Cichl_Xin_11,Cichla_ocellaris,Xingu,Xingu,fast,575.1066345180617,6,0.3814,0.2442
Cichl_Xin_11,Cichla_ocellaris,Xingu,Xingu,fast,512.4304133454017,7,0.6091,0.9491
Cichl_Xin_11,Cichla_ocellaris,Xingu,Xingu,fast,603.9693781737969,8,0.7145,0.1135
Cichl_Xin_11,Cichla_ocellaris,Xingu,Xingu,fast,505.68928524076864,9,0.9638,0.6117
Cichl_Xin_11,Cichla_ocellaris,Xingu,Xingu,fast,465.534697333651,10,0.9942,0.4044
Cichl_Xin_11,Cichla_ocellaris,Xingu,Xingu,fast,621.9391137892286,11,1.303,0.7231
Cichl_Xin_11,Cichla_ocellaris,Xingu,Xingu,fast,575.95352407303,12,1.3141,0.2811
Cichl_Xin_12,Cichla_ocellaris,Xingu,Xingu,fast,621.2164210500408,1,0.0071,0.5801
Cichl_Xin_12,Cichla_ocellaris,Xingu,Xingu,fast,423.9854335094305,2,0.1117,0.4481
Cichl_Xin_12,Cichla_ocellaris,Xingu,Xingu,fast,419.9539521713563,3,0.1729,0.6105
Cichl_Xin_12,Cichla_ocellaris,Xingu,Xingu,fast,484.60244089544244,4,0.2549,0.6272
Cichl_Xin_12,Cichla_ocellaris,Xingu,Xingu,fast,442.64174210381736,5,0.382,0.8326
Cichl_Xin_12,Cichla_ocellaris,Xingu,Xingu,fast,594.9032370060787,6,0.3727,0.2513
Cichl_Xin_12,Cichla_ocellaris,Xingu,Xingu,fast,506.1440344142571,7,0.6509,0.9345
Cichl_Xin_12,Cichla_ocellaris,Xingu,Xingu,fast,482.46555332688894,8,0.7828,0.1299
Cichl_Xin_12,Cichla_ocellaris,Xingu,Xingu,fast,566.9822451770098,9,1.0289,0.6072
Cichl_Xin_12,Cichla_ocellaris,Xingu,Xingu,fast,597.5585617305137,10,1.0293,0.4295
Cichl_Xin_12,Cichla_ocellaris,Xingu,Xingu,fast,552.5523112953739,11,1.3385,0.7204
Cichl_Xin_12,Cichla_ocellaris,Xingu,Xingu,fast,542.826069284517,12,1.3419,0.2848
Cichl_Toc_01,Cichla_ocellaris,Tocantins,Tocantins,slow,587.9893584636069,1,0.0118,0.5767
Cichl_Toc_01,Cichla_ocellaris,Tocantins,Tocantins,slow,451.55858204509485,2,0.1293,0.4447
Cichl_Toc_01,Cichla_ocellaris,Tocantins,Tocantins,slow,430.91722526438343,3,0.1559,0.6141
Cichl_Toc_01,Cichla_ocellaris,Tocantins,Tocantins,slow,489.8264902055125,4,0.262,0.6239
Cichl_Toc_01,Cichla_ocellaris,Tocantins,Tocantins,slow,463.56064272883475,5,0.3814,0.8772
Cichl_Toc_01,Cichla_ocellaris,Tocantins,Tocantins,slow,605.8672099916205,6,0.3806,0.2406
Cichl_Toc_01,Cichla_ocellaris,Tocantins,Tocantins,slow,435.8176698760264,7,0.5512,0.9438
Cichl_Toc_01,Cichla_ocellaris,Tocantins,Tocantins,slow,462.895704644257,8,0.6696,0.1211
Cichl_Toc_01,Cichla_ocellaris,Tocantins,Tocantins,slow,467.76321868102855,9,0.9589,0.5847
Cichl_Toc_01,Cichla_ocellaris,Tocantins,Tocantins,slow,526.7063905132143,10,0.9391,0.4172
Cichl_Toc_01,Cichla_ocellaris,Tocantins,Tocantins,slow,545.1544329442729,11,1.2371,0.661
Cichl_Toc_01,Cichla_ocellaris,Tocantins,Tocantins,slow,523.5179931669364,12,1.2459,0.3594
Cichl_Toc_02,Cichla_ocellaris,Tocantins,Tocantins,slow,589.9635626735271,1,0.0088,0.6032
Cichl_Toc_02,Cichla_ocellaris,Tocantins,Tocantins,slow,505.1891812519905,2,0.1208,0.4514
Cichl_Toc_02,Cichla_ocellaris,Tocantins,Tocantins,slow,539.5447355523742,3,0.1565,0.6137
Cichl_Toc_02,Cichla_ocellaris,Tocantins,Tocantins,slow,496.86382643309526,4,0.2485,0.6297
Cichl_Toc_02,Cichla_ocellaris,Tocantins,Tocantins,slow,562.8616754531773,5,0.3716,0.8537
Cichl_Toc_02,Cichla_ocellaris,Tocantins,Tocantins,slow,444.29133860002344,6,0.3705,0.2578
Cichl_Toc_02,Cichla_ocellaris,Tocantins,Tocantins,slow,604.1169129725122,7,0.5685,0.9213
Cichl_Toc_02,Cichla_ocellaris,Tocantins,Tocantins,slow,567.1503139112265,8,0.6623,0.1015
Cichl_Toc_02,Cichla_ocellaris,Tocantins,Tocantins,slow,533.898375928458,9,0.933,0.6395
Cichl_Toc_02,Cichla_ocellaris,Tocantins,Tocantins,slow,494.2433798210045,10,0.9114,0.4212
Cichl_Toc_02,Cichla_ocellaris,Tocantins,Tocantins,slow,598.8470800965556,11,1.2391,0.6468
Cichl_Toc_02,Cichla_ocellaris,Tocantins,Tocantins,slow,475.9248552218238,12,1.2464,0.3674
Cichl_Toc_03,Cichla_ocellaris,Tocantins,Tocantins,slow,432.43816730893127,1,0.0212,0.6042
Cichl_Toc_03,Cichla_ocellaris,Tocantins,Tocantins,slow,572.7381184181652,2,0.1043,0.4246
Cichl_Toc_03,Cichla_ocellaris,Tocantins,Tocantins,slow,428.41432029488607,3,0.147,0.6231
Cichl_Toc_03,Cichla_ocellaris,Tocantins,Tocantins,slow,594.5535765957283,4,0.2126,0.6106
Cichl_Toc_03,Cichla_ocellaris,Tocantins,Tocantins,slow,495.9406047904361,5,0.3365,0.8497
Cichl_Toc_03,Cichla_ocellaris,Tocantins,Tocantins,slow,461.89955213026303,6,0.3387,0.2526
Cichl_Toc_03,Cichla_ocellaris,Tocantins,Tocantins,slow,441.15278073750414,7,0.5002,0.9312
Cichl_Toc_03,Cichla_ocellaris,Tocantins,Tocantins,slow,623.0893728876681,8,0.6275,0.1207
Cichl_Toc_03,Cichla_ocellaris,Tocantins,Tocantins,slow,525.8028763529431,9,0.8329,0.616
Cichl_Toc_03,Cichla_ocellaris,Tocantins,Tocantins,slow,469.0420549452727,10,0.8369,0.3979
Cichl_Toc_03,Cichla_ocellaris,Tocantins,Tocantins,slow,535.1088103560097,11,1.1128,0.6491
Cichl_Toc_03,Cichla_ocellaris,Tocantins,Tocantins,slow,562.505315719605,12,1.1276,0.3512
Cichl_Toc_04,Cichla_ocellaris,Tocantins,Tocantins,slow,489.6466930256733,1,-0.0291,0.626
Cichl_Toc_04,Cichla_ocellaris,Tocantins,Tocantins,slow,609.816466301875,2,0.1366,0.4521
Cichl_Toc_04,Cichla_ocellaris,Tocantins,Tocantins,slow,607.4956031256148,3,0.1547,0.6169
Cichl_Toc_04,Cichla_ocellaris,Tocantins,Tocantins,slow,444.1000080000709,4,0.2496,0.6309
Cichl_Toc_04,Cichla_ocellaris,Tocantins,Tocantins,slow,458.7987119024654,5,0.3589,0.8388
Cichl_Toc_04,Cichla_ocellaris,Tocantins,Tocantins,slow,417.7598663187427,6,0.3751,0.2459
Cichl_Toc_04,Cichla_ocellaris,Tocantins,Tocantins,slow,604.2187146747485,7,0.5646,0.9187
Cichl_Toc_04,Cichla_ocellaris,Tocantins,Tocantins,slow,531.2070079907317,8,0.6707,0.0818
Cichl_Toc_04,Cichla_ocellaris,Tocantins,Tocantins,slow,536.7729681989397,9,0.9397,0.6221
Cichl_Toc_04,Cichla_ocellaris,Tocantins,Tocantins,slow,435.133154817951,10,0.9254,0.4335
Cichl_Toc_04,Cichla_ocellaris,Tocantins,Tocantins,slow,496.6284058933111,11,1.202,0.6494
Cichl_Toc_04,Cichla_ocellaris,Tocantins,Tocantins,slow,560.0366401046515,12,1.2123,0.3508
Cichl_Toc_05,Cichla_ocellaris,Tocantins,Tocantins,slow,431.20170418777377,1,0.0011,0.5955
Cichl_Toc_05,Cichla_ocellaris,Tocantins,Tocantins,slow,471.4206062893049,2,0.1053,0.4588
Cichl_Toc_05,Cichla_ocellaris,Tocantins,Tocantins,slow,578.260554944723,3,0.1369,0.6363
Cichl_Toc_05,Cichla_ocellaris,Tocantins,Tocantins,slow,557.4284856088954,4,0.2279,0.6035
Cichl_Toc_05,Cichla_ocellaris,Tocantins,Tocantins,slow,415.48892168176843,5,0.3466,0.852
Cichl_Toc_05,Cichla_ocellaris,Tocantins,Tocantins,slow,507.1907483234828,6,0.3319,0.2307
Cichl_Toc_05,Cichla_ocellaris,Tocantins,Tocantins,slow,410.75227945627535,7,0.4939,0.9458
Cichl_Toc_05,Cichla_ocellaris,Tocantins,Tocantins,slow,528.2292493310151,8,0.6223,0.0988
Cichl_Toc_05,Cichla_ocellaris,Tocantins,Tocantins,slow,535.9599282850725,9,0.8168,0.627
Cichl_Toc_05,Cichla_ocellaris,Tocantins,Tocantins,slow,579.6169922677755,10,0.8468,0.4324
Cichl_Toc_05,Cichla_ocellaris,Tocantins,Tocantins,slow,562.3295039978675,11,1.1309,0.6418
Cichl_Toc_05,Cichla_ocellaris,Tocantins,Tocantins,slow,524.9299176603738,12,1.1203,0.3482
Cichl_Toc_06,Cichla_ocellaris,Tocantins,Tocantins,slow,599.2303315959654,1,-0.0292,0.6011
Cichl_Toc_06,Cichla_ocellaris,Tocantins,Tocantins,slow,478.3788700033334,2,0.1154,0.426
Cichl_Toc_06,Cichla_ocellaris,Tocantins,Tocantins,slow,440.6385790200735,3,0.163,0.626
Cichl_Toc_06,Cichla_ocellaris,Tocantins,Tocantins,slow,457.44750896513574,4,0.2723,0.6237
Cichl_Toc_06,Cichla_ocellaris,Tocantins,Tocantins,slow,532.8792470633318,5,0.3864,0.8594
Cichl_Toc_06,Cichla_ocellaris,Tocantins,Tocantins,slow,505.4510920338738,6,0.3753,0.2413
Cichl_Toc_06,Cichla_ocellaris,Tocantins,Tocantins,slow,559.6780176807896,7,0.5894,0.949
Cichl_Toc_06,Cichla_ocellaris,Tocantins,Tocantins,slow,580.2745338138485,8,0.7275,0.1318
Cichl_Toc_06,Cichla_ocellaris,Tocantins,Tocantins,slow,532.4861273842519,9,0.9505,0.618
Cichl_Toc_06,Cichla_ocellaris,Tocantins,Tocantins,slow,511.7480319250536,10,0.9872,0.4234
Cichl_Toc_06,Cichla_ocellaris,Tocantins,Tocantins,slow,449.8134448345302,11,1.3005,0.6614
Cichl_Toc_06,Cichla_ocellaris,Tocantins,Tocantins,slow,522.0207640009697,12,1.2981,0.3628
Cichl_Toc_07,Cichla_ocellaris,Tocantins,Tocantins,slow,440.28652653226976,1,0.0153,0.6123
Cichl_Toc_07,Cichla_ocellaris,Tocantins,Tocantins,slow,574.2587463935588,2,0.1184,0.4442
Cichl_Toc_07,Cichla_ocellaris,Tocantins,Tocantins,slow,456.661818321318,3,0.168,0.627
Cichl_Toc_07,Cichla_ocellaris,Tocantins,Tocantins,slow,412.1982149877691,4,0.2241,0.6123
Cichl_Toc_07,Cichla_ocellaris,Tocantins,Tocantins,slow,411.9662168937287,5,0.3592,0.842
Cichl_Toc_07,Cichla_ocellaris,Tocantins,Tocantins,slow,430.58002079433066,6,0.3542,0.2611
Cichl_Toc_07,Cichla_ocellaris,Tocantins,Tocantins,slow,606.3692467222561,7,0.5055,0.9398
Cichl_Toc_07,Cichla_ocellaris,Tocantins,Tocantins,slow,506.56189256377183,8,0.6261,0.0967
Cichl_Toc_07,Cichla_ocellaris,Tocantins,Tocantins,slow,450.1379356820808,9,0.9033,0.5957
Cichl_Toc_07,Cichla_ocellaris,Tocantins,Tocantins,slow,518.7680569402382,10,0.8808,0.4155
Cichl_Toc_07,Cichla_ocellaris,Tocantins,Tocantins,slow,523.762585525602,11,1.1593,0.6554
Cichl_Toc_07,Cichla_ocellaris,Tocantins,Tocantins,slow,523.8260904722039,12,1.163,0.3458
Cichl_Toc_08,Cichla_ocellaris,Tocantins,Tocantins,slow,587.2519532100076,1,-0.0128,0.6001
Cichl_Toc_08,Cichla_ocellaris,Tocantins,Tocantins,slow,608.8247541225086,2,0.1181,0.4692
Cichl_Toc_08,Cichla_ocellaris,Tocantins,Tocantins,slow,446.7749050781274,3,0.1402,0.6232
Cichl_Toc_08,Cichla_ocellaris,Tocantins,Tocantins,slow,594.5473142147389,4,0.2466,0.6295
Cichl_Toc_08,Cichla_ocellaris,Tocantins,Tocantins,slow,503.7285607040559,5,0.3647,0.8628
Cichl_Toc_08,Cichla_ocellaris,Tocantins,Tocantins,slow,558.732536975691,6,0.383,0.2568
Cichl_Toc_08,Cichla_ocellaris,Tocantins,Tocantins,slow,422.6706721057965,7,0.5831,0.9377
Cichl_Toc_08,Cichla_ocellaris,Tocantins,Tocantins,slow,593.9447528267724,8,0.6862,0.1188
Cichl_Toc_08,Cichla_ocellaris,Tocantins,Tocantins,slow,519.0029770004925,9,0.9391,0.5977
Cichl_Toc_08,Cichla_ocellaris,Tocantins,Tocantins,slow,542.0661126430534,10,0.9344,0.4136
Cichl_Toc_08,Cichla_ocellaris,Tocantins,Tocantins,slow,537.4045382018373,11,1.2473,0.6558
Cichl_Toc_08,Cichla_ocellaris,Tocantins,Tocantins,slow,458.8857668451708,12,1.2369,0.355
Cichl_Toc_09,Cichla_ocellaris,Tocantins,Tocantins,slow,530.8291856112387,1,0.003,0.613
Cichl_Toc_09,Cichla_ocellaris,Tocantins,Tocantins,slow,524.184306365461,2,0.1039,0.4643
Cichl_Toc_09,Cichla_ocellaris,Tocantins,Tocantins,slow,478.80183182870326,3,0.1584,0.6379
Cichl_Toc_09,Cichla_ocellaris,Tocantins,Tocantins,slow,426.8681158951292,4,0.2679,0.6223
Cichl_Toc_09,Cichla_ocellaris,Tocantins,Tocantins,slow,462.36551340919897,5,0.3414,0.8469
Cichl_Toc_09,Cichla_ocellaris,Tocantins,Tocantins,slow,567.5804454747503,6,0.3578,0.2416
Cichl_Toc_09,Cichla_ocellaris,Tocantins,Tocantins,slow,602.0865993425299,7,0.5427,0.9393
Cichl_Toc_09,Cichla_ocellaris,Tocantins,Tocantins,slow,506.9739965038531,8,0.6499,0.1114
Cichl_Toc_09,Cichla_ocellaris,Tocantins,Tocantins,slow,458.28040150247125,9,0.9038,0.6342
Cichl_Toc_09,Cichla_ocellaris,Tocantins,Tocantins,slow,590.3396558860603,10,0.8944,0.4343
Cichl_Toc_09,Cichla_ocellaris,Tocantins,Tocantins,slow,593.0690185145659,11,1.1842,0.6564
Cichl_Toc_09,Cichla_ocellaris,Tocantins,Tocantins,slow,407.6970678716245,12,1.2012,0.3421
Cichl_Toc_10,Cichla_ocellaris,Tocantins,Tocantins,slow,616.12030015656,1,0.0078,0.5989
Cichl_Toc_10,Cichla_ocellaris,Tocantins,Tocantins,slow,544.3102935740765,2,0.1291,0.4613
Cichl_Toc_10,Cichla_ocellaris,Tocantins,Tocantins,slow,529.5968191172077,3,0.1628,0.6284
Cichl_Toc_10,Cichla_ocellaris,Tocantins,Tocantins,slow,510.424606376167,4,0.2293,0.6112
Cichl_Toc_10,Cichla_ocellaris,Tocantins,Tocantins,slow,417.32347562481925,5,0.3704,0.8587
Cichl_Toc_10,Cichla_ocellaris,Tocantins,Tocantins,slow,473.69645347399916,6,0.3682,0.2608
Cichl_Toc_10,Cichla_ocellaris,Tocantins,Tocantins,slow,437.2032069146729,7,0.5348,0.9298
Cichl_Toc_10,Cichla_ocellaris,Tocantins,Tocantins,slow,418.61342602305405,8,0.6595,0.1068
Cichl_Toc_10,Cichla_ocellaris,Tocantins,Tocantins,slow,544.4283836120283,9,0.9,0.6144
Cichl_Toc_10,Cichla_ocellaris,Tocantins,Tocantins,slow,517.8003849963376,10,0.8976,0.4039
Cichl_Toc_10,Cichla_ocellaris,Tocantins,Tocantins,slow,448.24024694818945,11,1.1873,0.636
Cichl_Toc_10,Cichla_ocellaris,Tocantins,Tocantins,slow,441.92381958418423,12,1.1697,0.3563
Cichl_Toc_11,Cichla_ocellaris,Tocantins,Tocantins,slow,580.9205530865909,1,-0.0205,0.5959
Cichl_Toc_11,Cichla_ocellaris,Tocantins,Tocantins,slow,499.32157318980904,2,0.11,0.465
Cichl_Toc_11,Cichla_ocellaris,Tocantins,Tocantins,slow,627.4280216462777,3,0.1472,0.6196
Cichl_Toc_11,Cichla_ocellaris,Tocantins,Tocantins,slow,536.0172070511021,4,0.2144,0.6426
Cichl_Toc_11,Cichla_ocellaris,Tocantins,Tocantins,slow,496.82610451503484,5,0.3562,0.85
Cichl_Toc_11,Cichla_ocellaris,Tocantins,Tocantins,slow,491.7740212815113,6,0.3283,0.2313
Cichl_Toc_11,Cichla_ocellaris,Tocantins,Tocantins,slow,480.7323587655943,7,0.5157,0.9214
Cichl_Toc_11,Cichla_ocellaris,Tocantins,Tocantins,slow,459.20444903224825,8,0.6449,0.1094
Cichl_Toc_11,Cichla_ocellaris,Tocantins,Tocantins,slow,611.0077303846717,9,0.8602,0.6192
Cichl_Toc_11,Cichla_ocellaris,Tocantins,Tocantins,slow,617.9568454248788,10,0.8628,0.4188
Cichl_Toc_11,Cichla_ocellaris,Tocantins,Tocantins,slow,517.3243177324002,11,1.1387,0.6448
Cichl_Toc_11,Cichla_ocellaris,Tocantins,Tocantins,slow,600.4909998503317,12,1.1666,0.3695
Cichl_Toc_12,Cichla_ocellaris,Tocantins,Tocantins,slow,506.12447512026654,1,0.0107,0.5887
Cichl_Toc_12,Cichla_ocellaris,Tocantins,Tocantins,slow,494.2955763485665,2,0.1317,0.4445
Cichl_Toc_12,Cichla_ocellaris,Tocantins,Tocantins,slow,627.2897525746881,3,0.1622,0.6278
Cichl_Toc_12,Cichla_ocellaris,Tocantins,Tocantins,slow,565.7534068697589,4,0.2359,0.6444
Cichl_Toc_12,Cichla_ocellaris,Tocantins,Tocantins,slow,477.15314086143684,5,0.3667,0.8408
Cichl_Toc_12,Cichla_ocellaris,Tocantins,Tocantins,slow,591.898117769134,6,0.3615,0.2399
Cichl_Toc_12,Cichla_ocellaris,Tocantins,Tocantins,slow,428.9602460409856,7,0.5553,0.9163
Cichl_Toc_12,Cichla_ocellaris,Tocantins,Tocantins,slow,516.9745026873618,8,0.6677,0.1004
Cichl_Toc_12,Cichla_ocellaris,Tocantins,Tocantins,slow,581.3038794040008,9,0.8856,0.6116
Cichl_Toc_12,Cichla_ocellaris,Tocantins,Tocantins,slow,590.8292056597311,10,0.9282,0.3952
Cichl_Toc_12,Cichla_ocellaris,Tocantins,Tocantins,slow,620.015714934332,11,1.2115,0.6573
Cichl_Toc_12,Cichla_ocellaris,Tocantins,Tocantins,slow,578.0511253225197,12,1.1984,0.3405
Cichl_Neg_01,Cichla_ocellaris,Negro,Negro,slow,559.7428941276191,1,-0.0066,0.5928
Cichl_Neg_01,Cichla_ocellaris,Negro,Negro,slow,526.2725532769763,2,0.1364,0.4447
Cichl_Neg_01,Cichla_ocellaris,Negro,Negro,slow,509.2729454005599,3,0.1667,0.6468
Cichl_Neg_01,Cichla_ocellaris,Negro,Negro,slow,434.2529595477881,4,0.2493,0.6339
Cichl_Neg_01,Cichla_ocellaris,Negro,Negro,slow,472.18547957948914,5,0.3942,0.8272
Cichl_Neg_01,Cichla_ocellaris,Negro,Negro,slow,608.2797237333376,6,0.3575,0.2372
Cichl_Neg_01,Cichla_ocellaris,Negro,Negro,slow,435.6376811747168,7,0.5518,0.91
Cichl_Neg_01,Cichla_ocellaris,Negro,Negro,slow,421.3873354520718,8,0.6721,0.0985
Cichl_Neg_01,Cichla_ocellaris,Negro,Negro,slow,601.6913116467283,9,0.9602,0.6248
Cichl_Neg_01,Cichla_ocellaris,Negro,Negro,slow,433.65463265789174,10,0.9504,0.4044
Cichl_Neg_01,Cichla_ocellaris,Negro,Negro,slow,416.86060131914826,11,1.2612,0.6432
Cichl_Neg_01,Cichla_ocellaris,Negro,Negro,slow,474.94280581115413,12,1.2794,0.3717
Cichl_Neg_02,Cichla_ocellaris,Negro,Negro,slow,466.79972938908776,1,-0.0014,0.5865
Cichl_Neg_02,Cichla_ocellaris,Negro,Negro,slow,548.2232544988453,2,0.1413,0.4383
Cichl_Neg_02,Cichla_ocellaris,Negro,Negro,slow,615.1923127714256,3,0.156,0.6164
Cichl_Neg_02,Cichla_ocellaris,Negro,Negro,slow,423.0570792213658,4,0.2226,0.6141
Cichl_Neg_02,Cichla_ocellaris,Negro,Negro,slow,460.20292678637463,5,0.3762,0.8437
Cichl_Neg_02,Cichla_ocellaris,Negro,Negro,slow,521.093148353995,6,0.3729,0.2377
Cichl_Neg_02,Cichla_ocellaris,Negro,Negro,slow,542.5632300546434,7,0.5739,0.9357
Cichl_Neg_02,Cichla_ocellaris,Negro,Negro,slow,601.0167520479795,8,0.6662,0.0852
Cichl_Neg_02,Cichla_ocellaris,Negro,Negro,slow,579.3544455958188,9,0.9174,0.6173
Cichl_Neg_02,Cichla_ocellaris,Negro,Negro,slow,412.45190611572775,10,0.9517,0.4184
Cichl_Neg_02,Cichla_ocellaris,Negro,Negro,slow,425.30570376676053,11,1.2361,0.6443
Cichl_Neg_02,Cichla_ocellaris,Negro,Negro,slow,583.0631029471068,12,1.2412,0.3515
Cichl_Neg_03,Cichla_ocellaris,Negro,Negro,slow,451.87149455335634,1,-0.016,0.6321
Cichl_Neg_03,Cichla_ocellaris,Negro,Negro,slow,615.3810565128505,2,0.136,0.4334
Cichl_Neg_03,Cichla_ocellaris,Negro,Negro,slow,483.8228066559532,3,0.1356,0.6244
Cichl_Neg_03,Cichla_ocellaris,Negro,Negro,slow,614.3411672206217,4,0.2355,0.6302
Cichl_Neg_03,Cichla_ocellaris,Negro,Negro,slow,566.007344319679,5,0.3672,0.8426
Cichl_Neg_03,Cichla_ocellaris,Negro,Negro,slow,509.29492708147484,6,0.3596,0.2544
Cichl_Neg_03,Cichla_ocellaris,Negro,Negro,slow,435.1026260267114,7,0.547,0.9365
Cichl_Neg_03,Cichla_ocellaris,Negro,Negro,slow,485.2414233908283,8,0.6565,0.1053
Cichl_Neg_03,Cichla_ocellaris,Negro,Negro,slow,622.3359756992671,9,0.887,0.6384
Cichl_Neg_03,Cichla_ocellaris,Negro,Negro,slow,606.0167513129933,10,0.8855,0.4111
Cichl_Neg_03,Cichla_ocellaris,Negro,Negro,slow,623.887709035829,11,1.194,0.6534
Cichl_Neg_03,Cichla_ocellaris,Negro,Negro,slow,601.82080495453,12,1.1909,0.3532
Cichl_Neg_04,Cichla_ocellaris,Negro,Negro,slow,498.7238148428977,1,0.0109,0.5835
Cichl_Neg_04,Cichla_ocellaris,Negro,Negro,slow,455.2111897541033,2,0.1299,0.451
Cichl_Neg_04,Cichla_ocellaris,Negro,Negro,slow,610.407837404773,3,0.1768,0.6358
Cichl_Neg_04,Cichla_ocellaris,Negro,Negro,slow,502.32210199249107,4,0.2657,0.6299
Cichl_Neg_04,Cichla_ocellaris,Negro,Negro,slow,596.0478599057125,5,0.3603,0.8311
Cichl_Neg_04,Cichla_ocellaris,Negro,Negro,slow,550.6881748204511,6,0.3831,0.2502
Cichl_Neg_04,Cichla_ocellaris,Negro,Negro,slow,615.5575816943666,7,0.5443,0.945
Cichl_Neg_04,Cichla_ocellaris,Negro,Negro,slow,615.9126688480331,8,0.6677,0.1132
Cichl_Neg_04,Cichla_ocellaris,Negro,Negro,slow,438.9899780059863,9,0.9163,0.6023
Cichl_Neg_04,Cichla_ocellaris,Negro,Negro,slow,542.5207351633688,10,0.9097,0.4157
Cichl_Neg_04,Cichla_ocellaris,Negro,Negro,slow,502.96376808089053,11,1.2074,0.6537
Cichl_Neg_04,Cichla_ocellaris,Negro,Negro,slow,480.02709840855755,12,1.2325,0.3528
Cichl_Neg_05,Cichla_ocellaris,Negro,Negro,slow,455.1196529087213,1,0.0031,0.618
Cichl_Neg_05,Cichla_ocellaris,Negro,Negro,slow,505.67796701245464,2,0.1283,0.457
Cichl_Neg_05,Cichla_ocellaris,Negro,Negro,slow,590.7779170746913,3,0.1741,0.6283
Cichl_Neg_05,Cichla_ocellaris,Negro,Negro,slow,618.6673391016394,4,0.237,0.6068
Cichl_Neg_05,Cichla_ocellaris,Negro,Negro,slow,420.76560592832925,5,0.3521,0.8479
Cichl_Neg_05,Cichla_ocellaris,Negro,Negro,slow,494.5304636646194,6,0.3416,0.2525
Cichl_Neg_05,Cichla_ocellaris,Negro,Negro,slow,605.7893381212971,7,0.5386,0.918
Cichl_Neg_05,Cichla_ocellaris,Negro,Negro,slow,421.3809970610415,8,0.6575,0.1076
Cichl_Neg_05,Cichla_ocellaris,Negro,Negro,slow,586.256648057513,9,0.8869,0.6144
Cichl_Neg_05,Cichla_ocellaris,Negro,Negro,slow,525.9723588646747,10,0.8815,0.4052
Cichl_Neg_05,Cichla_ocellaris,Negro,Negro,slow,578.1214995623016,11,1.1878,0.63
Cichl_Neg_05,Cichla_ocellaris,Negro,Negro,slow,580.7897083003279,12,1.1597,0.3534
Cichl_Neg_06,Cichla_ocellaris,Negro,Negro,slow,526.2564903246142,1,-0.0122,0.5954
Cichl_Neg_06,Cichla_ocellaris,Negro,Negro,slow,619.9770551324822,2,0.1123,0.465
Cichl_Neg_06,Cichla_ocellaris,Negro,Negro,slow,614.3473280763187,3,0.1603,0.64
Cichl_Neg_06,Cichla_ocellaris,Negro,Negro,slow,442.92617388510496,4,0.2024,0.6457
Cichl_Neg_06,Cichla_ocellaris,Negro,Negro,slow,620.4653981379105,5,0.3024,0.8538
Cichl_Neg_06,Cichla_ocellaris,Negro,Negro,slow,483.0603673084803,6,0.3203,0.2495
Cichl_Neg_06,Cichla_ocellaris,Negro,Negro,slow,493.48905917064803,7,0.498,0.9314
Cichl_Neg_06,Cichla_ocellaris,Negro,Negro,slow,617.4088289985583,8,0.5957,0.1013
Cichl_Neg_06,Cichla_ocellaris,Negro,Negro,slow,490.8281692248041,9,0.8164,0.6217
